inds,V1,V2,V3
699,3.8514497,3.382058043,4.660197762
700,1.385343406,1.890143663,2.07028479
700,1.06169063,1.230119224,1.759021112
700,0.744719987,0.884065098,1.188172169
701,1.911952973,2.501816157,2.79505225
701,1.657661026,1.411360147,2.673670309
701,2.789126105,2.511416717,3.553286143
702,3.757730614,6.532322623,10.40489839
702,1.269668756,2.291209919,3.461468588
702,2.498037751,3.389273404,5.237085799
703,1.971725126,1.398741793,1.584183332
703,4.285940407,2.215580159,3.133885421
703,3.090500235,2.115310447,2.110803432
704,1.508534674,1.462271701,2.320726964
704,1.379590626,1.198183594,1.731557103
704,1.172694617,1.062708952,1.715682007
705,3.752807596,3.760574923,3.974305945
705,1.495114147,1.558067038,1.623177563
705,1.79207204,1.81941882,2.159186506
706,1.995215196,1.860145359,2.612328554
706,1.348714022,2.289100087,2.419566786
706,2.699286767,3.070849175,3.480294743
707,0.803089408,1.273839922,1.896270665
707,1.304331051,2.849975136,4.07632006
707,1.50956455,2.010569596,3.831070342
708,2.885879738,4.81600622,3.499059954
708,1.397753107,2.398348947,1.898338402
708,5.187424712,7.415846498,4.823361679
709,1.936185686,2.451120448,4.785399396
709,2.464390276,1.851543628,5.825259853
709,1.669511414,2.307696069,4.033009504
710,1.930624102,1.816681899,2.902835002
710,2.06641806,1.470749429,2.773472886
710,1.69487515,1.585636036,2.527129449
711,2.633782773,3.692535228,3.04046567
711,2.047792253,2.376236902,1.980583498
711,0.595712287,1.444292045,1.27628274
712,1.769076385,3.935409857,2.121551241
712,0.975065681,2.321743772,1.347123703
712,0.861085782,2.152390534,1.390906807
713,2.863621609,3.72590523,5.614259719
713,3.28108352,9.908673151,12.17244819
713,2.944946027,4.002274387,5.185095841
714,1.569539048,2.840220498,3.183772911
714,2.676250976,3.492172645,4.668379855
714,5.63981232,8.969397576,12.18313912
715,2.397139156,3.370903541,3.009756355
715,1.775211393,3.980565719,2.431110738
715,3.71427906,6.174722952,4.872426651
716,3.224287676,5.774293692,6.356336214
716,2.514559834,3.676357342,4.769863996
716,2.536722058,2.828924917,4.146984802
717,1.151460109,1.801970272,3.47353861
717,5.0039584,6.748887488,11.20549627
717,1.912978047,2.563913985,3.868624919
718,0.50409216,0.448488037,1.185578135
718,1.24404687,1.393158384,2.800725304
718,0.824170379,1.236650596,1.662652919
719,0.926595406,1.025853303,1.642682487
719,0.821106067,1.028659321,1.42312797
719,1.157315904,1.536037339,2.315687716
720,1.463679821,1.609399478,2.725456652
720,2.771537444,3.024866592,6.287701635
720,1.322384068,1.436674437,2.053962073
721,0.543960768,1.160961707,1.333842827
721,2.783910104,3.742169472,5.230586247
721,1.542698698,2.590545921,3.304594863
722,1.145282478,3.020074339,2.911273678
722,1.073789371,5.259150308,5.040600178
722,1.585681311,3.501952244,3.685467271
723,1.255253476,2.678412808,3.508128923
723,0.657493739,1.365014929,1.768204055
723,2.692519064,5.599643233,6.880720298
724,3.370878889,3.815293377,5.357043311
724,1.645361686,1.551448185,3.137361267
724,3.811374868,2.804903679,4.050430806
725,4.128256811,4.822293387,5.748817128
725,3.691520903,3.315549059,4.525659821
725,2.427951428,3.234061351,4.248888776
726,0.949621074,2.231853787,2.84163627
726,2.087664585,5.262297647,6.185155003
726,1.932872713,3.56091162,3.821147265
727,1.81326049,1.949948617,1.473494774
727,3.459138367,2.998484092,3.12748413
727,5.437751502,4.946961038,5.180027019
728,0.487987774,1.162625796,1.282143795
728,3.112251369,5.079938692,5.372650328
728,1.257397291,2.06802827,2.033695646
729,3.06944451,3.467055236,2.040161175
729,3.201831342,2.570841461,3.022577381
729,5.258411219,6.407601779,5.175223767
730,0.662049617,1.960861031,2.571508134
730,1.764141872,2.351664812,3.727257546
730,2.122544459,4.634877164,6.810279554
731,4.623097884,4.118288989,3.500418556
731,2.316607318,2.2940541,2.425250137
731,2.231798078,2.387336595,2.628064232
732,1.213462876,1.896416568,1.573161348
732,1.392970995,1.544659553,1.794120136
732,2.140817606,2.771945731,2.038407292
733,1.472929423,4.990273326,4.044474226
733,2.027590769,2.358727513,2.207812055
733,1.709139176,1.914936633,2.212863734
734,3.143887392,4.922705798,5.140189977
734,2.574606953,3.981766338,3.554473343
734,0.666457254,1.339597261,1.417245533
735,5.462496541,5.016581377,6.153307252
735,2.365887473,2.718212269,3.076694294
735,1.625328175,1.554014486,2.232987962
736,2.758285204,2.67554602,2.719884165
736,1.469169932,1.904404004,1.804805565
736,3.656425055,4.303427548,3.742836944
737,2.688420985,3.50968353,6.150299179
737,1.497893845,2.647191504,4.412714844
737,2.090431628,2.348923831,4.103500277
738,2.329234471,2.609146535,4.10680046
738,2.16456715,3.895861401,4.884643501
738,1.330730427,1.408493302,2.306505327
739,3.114183483,4.50526627,6.558557833
739,2.965849418,2.276504618,3.440082922
739,2.626934621,3.96258324,4.590252324
740,1.214246343,1.620453425,3.838170508
740,1.102270568,0.983263547,2.502966344
740,2.36698531,2.781772778,4.497137234
741,1.399733535,1.196818929,1.306845853
741,1.282192464,1.050650435,1.729447154
741,2.591235576,2.909019086,3.319975114
742,0.822085092,1.255008333,1.899674945
742,4.279278394,4.29849154,5.960072241
742,3.269056152,3.785548447,7.167779658
743,1.887114564,2.001860357,4.075263884
743,4.710811264,4.844107352,8.962837434
743,2.201886278,3.391188115,4.844933851
744,1.171295025,1.312209915,1.595185202
744,2.161368801,1.86331543,2.974636875
744,1.694693757,2.018580479,3.453088203
745,3.310093795,3.518305462,4.083143979
745,2.821452201,4.637677046,4.397904058
745,3.513217904,5.057555958,5.839142534
746,1.311083391,1.876671017,1.833556255
746,3.49409678,5.886781753,5.047450497
746,1.310545296,3.928278319,3.310423004
747,1.163159852,2.281385607,2.600863471
747,1.832901534,4.982714209,4.791389492
747,2.808825878,3.39213262,3.586016829
748,3.161333938,5.308722217,4.514537385
748,3.754048961,5.739103166,4.412255076
748,1.389357188,1.834645936,1.594194572
749,3.780026839,2.336202223,5.94841152
749,4.118360603,3.082896056,6.99947608
749,2.924878392,2.426444444,4.122081058
750,3.569008534,3.469194635,7.328659339
750,1.757938069,2.471508194,3.329838536
750,1.402444712,1.408464436,2.662075305
751,0.872739456,1.486542761,2.809756037
751,0.521147743,1.070142435,1.631792627
751,1.21016399,1.935518354,4.050632825
752,1.452964232,1.593475514,2.51726161
752,1.523709045,2.398137555,3.2178242
752,1.079263958,1.58065829,2.013223426
753,4.632423507,2.295256518,2.657378284
753,3.936666218,2.310624244,2.405391294
753,2.894034939,1.651838172,1.693119873
754,1.32098302,1.186905564,0.701340409
754,1.090138029,1.100465931,0.656310595
754,2.719717355,2.305177861,1.872854644
755,1.308969698,1.179804705,1.885633911
755,1.40873667,1.311975308,2.377675647
755,0.767020674,0.835020499,1.081067352
756,1.887026759,3.148682472,2.820260969
756,3.724404391,4.642395848,6.380789653
756,1.636252284,3.239602716,4.14182855
757,1.384979746,1.93624486,1.855777102
757,2.019257046,2.211302015,2.39203729
757,1.540549979,1.517357062,1.833953411
758,2.103255356,3.654763097,4.264622374
758,1.278710577,3.812267979,4.149540262
758,1.953597141,3.057001096,5.238295791
759,1.79367502,1.868202003,3.402411253
759,1.512128107,1.541539491,2.484947543
759,1.301540874,1.227811841,2.178410027
760,4.895701828,5.652731859,5.454872372
760,1.754152751,3.697262364,3.096916903
760,2.088916176,3.829615653,3.726381291
761,1.461287042,2.266419512,2.825105916
761,2.672852014,3.410646593,5.547541009
761,1.217707613,2.684464713,3.741813722
762,1.138959011,3.031442891,2.665575778
762,3.770035978,5.824658062,5.709943739
762,1.552677404,3.775647187,3.36029237
763,2.800713966,3.856273794,5.622089624
763,3.679093768,6.141467394,8.217859808
763,1.028502829,1.789507567,2.397036654
764,2.864502351,2.42916865,4.056184394
764,1.34775252,1.026205168,2.025922775
764,1.704362413,1.170338407,2.624571082
765,2.24535069,1.296536452,3.084521135
765,1.971189131,3.049027918,3.059615696
765,2.632711313,2.455499421,3.570366656
766,1.239507458,1.820154899,3.189114681
766,0.783717251,1.053889764,1.78560242
766,0.919922576,0.663281691,1.832763689
767,1.347097512,1.336358628,1.592677376
767,2.078630423,2.02550698,2.430384809
767,1.807829321,1.819664974,2.000632899
768,6.682605553,7.332506292,9.107887134
768,5.31793742,4.998031728,8.132499012
768,1.950028947,2.00134554,3.064389069
769,2.858882546,3.050205507,2.582580042
769,9.095068894,6.693146369,9.233716036
769,2.585963595,2.416786147,2.688164314
770,1.464467468,3.800969751,3.131922452
770,2.454846098,6.364639323,7.167022905
770,4.085912233,6.759997798,7.917400094
771,1.024135909,1.412082201,1.520439294
771,0.768093655,1.063927699,0.811665173
771,1.270979884,0.925023556,1.540898923
772,1.75951004,1.549604408,2.199429247
772,2.610981113,2.547715195,3.07431137
772,2.038383214,1.852593917,1.916938285
773,1.736103187,1.890714994,1.290361611
773,2.568723688,2.794806601,1.926248016
773,4.425921826,4.716461948,4.584804192
774,5.059754532,6.702707053,7.134910955
774,3.225334473,4.312134467,4.298998652
774,2.057077175,2.747461423,2.927292539
775,2.657823968,3.016717966,4.742649421
775,1.15518055,1.541211844,2.121284523
775,1.08867181,1.287360113,2.093760287
776,3.798718565,4.858480902,7.332604451
776,0.798834241,2.016863515,3.12649522
776,1.494730004,1.949149558,2.747305713
777,2.889334504,2.278923054,1.337263541
777,3.576137285,3.889287997,1.589396804
777,1.415730462,1.409294315,0.504066048
778,0.554652611,0.723452488,0.461865472
778,1.406873851,1.695334853,1.195786027
778,1.174533771,1.513097578,1.039888565
779,0.673260036,0.50620816,0.425995021
779,0.802950467,0.575807076,0.462330408
779,3.071780358,2.332823878,1.732362765
780,2.505679487,3.705574962,4.169575937
780,1.459674015,1.564232051,2.149533441
780,1.065211782,1.024756669,2.176617175
781,1.642082224,1.523439278,2.543361633
781,2.085600011,1.659697658,2.02471331
781,1.339555103,0.82995189,1.169551157
782,3.218284415,2.525780987,1.736433916
782,3.534241346,3.261855803,2.441247114
782,8.780372874,8.28970544,5.602547254
783,2.611218545,2.889601595,4.315075516
783,1.993152932,4.179184072,5.462286435
783,1.86353571,2.774996885,3.188864024
784,2.12384274,2.49026586,3.135993524
784,6.248199618,8.348394142,8.250932073
784,1.912657219,2.937799218,3.464426787
785,0.882342314,1.637653165,2.184360724
785,0.853975512,2.063492786,2.530620838
785,0.705224421,2.128415704,2.776287157
786,1.516148557,1.986818963,1.994804863
786,1.264149004,1.271371299,2.050449851
786,1.390642607,1.434681945,2.254820088
787,1.064230883,1.825360917,3.084303142
787,0.883826351,1.067624724,2.636419667
787,1.347612119,2.214237588,3.787086877
788,1.784301205,4.228857704,5.211968105
788,2.614176418,3.553634094,4.484382914
788,2.616479608,3.356914064,3.506790948
789,4.508080365,6.304580739,7.383800821
789,4.375614168,7.191462867,7.287695653
789,7.733749537,8.15181381,7.42620983
790,4.874029671,7.891532727,8.882922071
790,1.667265581,2.120755573,2.583165831
790,1.0624578,2.166044062,2.705474739
791,5.994021039,3.963353805,4.947981039
791,2.92064887,1.948558936,2.011511176
791,3.437239569,2.632702484,1.524258815
792,2.423496172,1.857991671,2.937702013
792,3.136482826,2.583347502,4.670386539
792,2.683805633,2.503048712,2.91567417
793,2.786751447,6.122256537,5.148060579
793,1.593658497,2.110348945,2.129277736
793,5.208779482,6.464556085,6.90007742
794,1.282232229,2.706468706,3.308502239
794,0.370227701,0.90772372,1.062341172
794,0.634594212,1.948398112,2.396989603
795,4.511502591,4.685006105,4.848293477
795,3.945288563,3.898904009,4.617731192
795,3.119249717,3.481080381,3.080983221
796,0.945275591,3.234830506,3.479737883
796,4.498842382,4.184140536,4.52607824
796,1.053193642,2.323162077,2.107216633
797,1.8245756,1.989699692,2.381451394
797,4.210993892,4.195137698,4.296562585
797,2.630440749,2.184327082,2.512344812
798,1.591465878,3.503531714,2.48477614
798,1.089199045,1.973699661,1.631624545
798,0.565637234,1.035156793,1.000499138
799,3.737861455,4.300010766,4.286820504
799,2.686877593,1.834770685,2.594798484
799,4.097430958,3.673720533,4.927141569
800,4.038450145,4.223673814,5.816478054
800,2.028822368,2.56046418,2.741152248
800,9.727074829,11.26821568,12.60878325
801,1.058260873,2.911959579,4.878009674
801,0.662912719,1.078344776,1.94285809
801,1.527703707,1.607658968,3.094032193
802,0.57122189,1.058727436,0.810657597
802,0.299944969,0.637242166,0.483955967
802,1.393871813,2.156194936,1.8867506
803,5.34504673,3.434210218,2.70932703
803,6.698604402,4.69864706,3.480536984
803,3.250943027,2.619964914,2.091371035
804,2.83060649,2.794332608,3.719311623
804,3.774892002,4.143174307,4.456917012
804,3.539559896,2.828816194,4.095011288
805,8.848840435,9.540569986,9.907415172
805,4.058012985,4.31445563,4.70487638
805,3.093255029,3.031698885,2.873269845
806,0.149106393,0.144406912,0.980348401
806,0.279407745,0.19675254,1.161141876
806,0.844944341,0.937173234,4.969316475
807,1.411639925,1.661308024,3.884408414
807,0.728416711,0.985811635,2.69609723
807,1.074563479,2.404289918,4.138077618
808,2.298038538,1.682639732,3.397453632
808,1.72776205,1.218916616,2.824335427
808,0.536748596,0.4708764,1.072235996
809,2.329843388,1.878076308,2.800889339
809,3.016266015,2.916051131,3.309494215
809,2.977334063,2.392629135,3.012508431
810,1.967807258,1.500649166,3.309936136
810,1.303762542,1.278390579,2.957417066
810,1.553592759,0.998689089,2.256721849
811,3.487256415,3.658070653,4.224530065
811,2.118147949,1.243509241,3.225382772
811,0.53601969,0.67259391,0.788465173
812,1.872456417,1.563738971,3.533479776
812,0.669764298,0.551516857,1.132643706
812,1.686517819,1.181477864,2.981835772
813,1.517776532,1.38985079,2.080903141
813,2.881460585,3.638985217,3.889462083
813,5.207939895,5.852572183,6.696194319
814,5.173777413,7.206046508,4.997180627
814,2.836631983,5.126479453,3.2632733
814,3.20097226,3.93385576,3.434325467
815,0.754622519,0.635041154,1.437163071
815,1.180185862,1.608191885,2.416569401
815,1.553487054,1.10563698,2.534172856
816,1.656609161,2.17157423,2.432713578
816,0.961348563,2.011207005,1.134976542
816,0.481894333,0.838029442,1.012288977
817,1.576735137,1.819603941,2.354150986
817,2.8938077,2.673021468,3.020763181
817,2.336650561,2.994767761,3.419156278
818,2.792566394,4.66746684,4.078763643
818,2.922140048,4.717110793,3.139285627
818,1.205899677,2.236739069,1.88957699
819,1.980851806,1.839675765,3.665126583
819,1.949148505,2.530839239,4.377020183
819,1.915105821,1.932915134,3.533010241
820,1.482624053,2.140795048,1.700307592
820,1.063908688,1.56062518,1.210501559
820,7.459268346,10.54268626,8.01105988
821,2.240626051,2.418241634,3.828585162
821,0.896435066,1.908881977,2.20233195
821,0.703051243,1.745078493,2.024394584
822,1.515213397,1.951593551,2.75204386
822,1.584735949,2.738195989,3.710564347
822,1.848968794,2.990102993,4.658113548
823,1.990367095,2.564920162,1.65533138
823,1.546827459,1.896752467,1.236845511
823,2.680453224,2.615878372,2.111934257
824,1.529100604,2.187779313,2.934292879
824,2.878959377,3.43180589,6.31551623
824,1.82604593,3.811540293,5.876880194
825,0.964367881,0.724271879,1.653000335
825,2.197205746,1.258173386,2.932124714
825,1.966831153,1.569649451,2.589403275
826,3.216664867,2.901052993,4.746072495
826,3.05859362,2.529863533,4.733496615
826,1.458258525,1.148196052,1.992542655
827,2.248790276,2.584427073,1.450839647
827,0.785659814,0.92248045,0.641924494
827,1.501397215,1.600482326,1.256533635
828,1.585902335,1.449370102,2.19241487
828,2.276925518,1.747003441,3.102054039
828,1.248729112,0.870186791,1.995856894
829,2.285789288,5.031406332,5.918844951
829,0.581538741,0.965579856,1.128914864
829,4.805066175,7.574874851,9.425438581
830,6.221117674,6.856079116,7.006486035
830,5.226182822,6.605021842,6.952250422
830,2.608118756,4.250870418,3.972229458
831,1.370557704,2.307692724,2.73122813
831,2.494295372,3.810432743,4.097501549
831,3.268189833,4.17655513,5.427489818
832,2.443509356,3.08590557,5.68506825
832,1.181082099,1.790400682,2.799541587
832,2.414228925,1.583292316,5.370850797
833,5.783183397,4.4198788,5.961130194
833,2.023386266,1.436529567,2.240548348
833,2.282182553,1.764000319,2.428899479
834,1.32137414,1.208999904,1.311242317
834,2.318239032,1.870537536,2.138612073
834,1.076115472,1.172066956,1.110683354
835,1.580874267,2.245471238,1.750114959
835,5.329965844,7.199897961,3.190428241
835,2.444399621,3.889629783,2.444872347
836,4.112905302,5.737854825,5.701663308
836,2.817190638,3.859710599,4.483971686
836,3.714388765,3.866405173,5.388067367
837,0.975131407,1.384795223,1.582578929
837,2.487145819,3.100404486,3.391298472
837,1.286943009,2.616236132,2.427127479
838,1.092605932,1.394578008,1.437496806
838,1.00094713,1.154115513,0.941852286
838,2.36482405,2.673461629,2.541632236
839,3.233185219,6.280503227,5.600057039
839,6.401970269,10.23032667,10.91799248
839,1.538807518,1.779916673,1.769469618
840,1.845070015,1.720167735,0.525825745
840,3.350348877,2.944815633,1.63119499
840,2.237082798,1.994201926,0.793392588
841,2.365127549,2.905341074,3.467367393
841,2.669289194,5.124222973,6.134036272
841,2.340597515,3.2808033,3.943768858
842,5.332117141,5.327198397,4.902774525
842,3.871434284,5.137215666,6.115827412
842,2.296744118,3.052999001,3.339526581
843,3.304776583,3.959703328,2.974847957
843,0.719410115,1.743301885,1.862305106
843,2.203007432,2.946128043,3.660260364
844,2.760045316,3.254912705,2.843524119
844,3.915823036,5.276081253,5.234732259
844,1.195069062,1.503094362,1.294404569
845,0.672166837,1.448592844,1.736461225
845,3.202756422,4.946425383,5.824039605
845,1.908881918,3.287158495,3.683461643
846,2.026224134,3.436659353,3.827212357
846,1.289998752,1.451223615,2.145300971
846,2.33458547,3.734750065,4.935508315
847,1.237865581,2.698483049,2.941443003
847,2.560470235,3.028541373,3.409149809
847,0.983908606,2.163339807,2.660100013
848,1.426555926,2.354842942,2.69274217
848,1.218341869,2.727085513,3.691933401
848,3.300151206,4.886440459,7.446098738
849,3.726350448,3.621640467,2.804088954
849,2.495354985,2.264081463,1.986126459
849,6.183082169,5.228577199,3.831734079
850,1.345768088,1.082174188,2.239677538
850,0.852187084,0.876829569,1.637116163
850,6.02250267,4.81121138,10.68496379
851,2.392986508,1.299813122,3.719850923
851,2.093214997,2.018359748,3.065227203
851,0.804855893,0.507550954,1.185475411
852,1.833466668,2.676040097,2.79423121
852,4.255220746,8.045612553,5.980471769
852,2.186775898,3.666750899,3.61116196
853,2.522372449,2.579429363,2.85717879
853,1.448340075,1.42718188,1.641333852
853,2.219882713,1.499393003,2.342853322
854,2.289860875,2.17228161,3.879651261
854,2.152336763,1.702044225,2.505566868
854,2.747104404,2.576400324,2.883647327
855,1.754294354,3.476208693,5.778525033
855,1.166973308,2.00250489,3.371752846
855,3.269005719,2.8521066,3.996211471
856,3.194342211,2.817000956,3.617570927
856,3.10996626,3.190218654,3.696912213
856,6.556588997,5.056392373,8.467579771
857,2.017798521,1.287176031,4.184287058
857,2.151818682,2.411844127,4.6758574
857,1.331241569,0.932869268,2.955010775
858,0.67893317,2.6197247,4.526284353
858,1.562873277,1.808134685,4.753017335
858,0.745364577,1.759792137,3.753590319
859,2.294555866,1.905502732,3.348741687
859,1.162283232,1.286038917,2.283673784
859,3.009418348,3.085736701,4.335212842
860,2.401252754,2.014160339,1.83157606
860,1.581666546,1.879500807,1.646565917
860,4.217411609,3.813379874,4.174673208
861,2.058286267,2.723447616,3.893580724
861,1.650189227,1.093635533,2.90380236
861,2.514959543,2.158640338,2.814644602
862,3.706584325,2.876640157,3.430799116
862,5.992465896,4.826923404,6.698416325
862,3.23087974,2.209876626,4.301940274
863,3.373307793,5.030454136,4.564214592
863,3.333223241,3.787965852,3.900603705
863,1.987319591,2.035816994,2.189904853
864,2.161578423,2.560243526,2.348717938
864,1.060140442,2.192274626,2.071157101
864,1.222134835,1.558797957,1.824127893
865,4.825680441,7.838428265,4.984425258
865,1.813948326,3.473989477,2.360969885
865,6.077513915,12.19637786,6.186153824
866,4.04328133,4.019585055,3.105008429
866,2.195775008,3.116938446,2.157630462
866,1.467104909,1.454969154,1.117042313
867,2.36693188,2.064523384,4.341341945
867,2.005744974,2.649101033,3.55172874
867,4.727453565,3.588319765,6.395100419
868,1.046586485,1.565005383,2.825950543
868,0.83092155,1.876997484,2.770543515
868,1.077223265,1.29400295,1.99663452
869,2.723344983,3.839209461,5.738562777
869,0.817676125,1.039669084,1.401503279
869,0.856964182,1.11615862,1.491051675
870,2.253670872,2.173481755,3.44213487
870,1.43683829,2.263557414,2.858741595
870,2.667236706,5.932002249,7.088096235
871,1.222956343,0.815399695,1.283787895
871,0.965596684,0.707011258,0.881136999
871,1.502849304,1.5139172,2.359014698
872,1.950929415,2.50425548,2.841809426
872,1.664082366,2.504751055,2.639298822
872,4.05600231,6.8441827,6.648969541
873,5.802190435,4.86555109,5.105274944
873,5.728071536,5.010956715,5.624375507
873,1.268082257,1.07723515,0.935847426
874,1.918295452,2.070731939,1.525682225
874,2.35584806,2.833969142,2.082747248
874,3.499440485,3.355796722,2.583065923
875,4.413493849,2.965824062,7.375958704
875,2.355298546,3.342265496,5.662089726
875,2.202984462,2.258063991,5.317115528
876,0.403778746,1.568683302,1.317117778
876,1.307909461,1.951857333,1.138840612
876,2.17821523,2.63896535,1.992030149
877,2.532412796,2.527510955,1.937540315
877,2.455556597,2.708451656,2.025287982
877,5.002019366,4.342196709,2.846592412
878,2.182555734,3.466263753,3.546680253
878,3.344582665,3.775552979,3.897517459
878,4.963265611,6.218375117,6.723644064
879,2.277249334,4.582819996,6.23376939
879,1.531754756,1.982036926,3.643626527
879,1.248492234,1.18627281,2.523914521
880,8.451970249,7.238611397,7.88834188
880,1.218739118,1.874635708,1.133482182
880,6.344592521,9.83104712,5.902120338
881,1.870764048,3.171822716,2.856917123
881,1.820589904,2.809675463,1.999703136
881,1.278732763,1.803278138,1.493533251
882,0.732617013,0.868408098,1.300478407
882,0.851318756,0.999018922,1.46658056
882,0.396480586,0.484927921,0.894111926
883,2.299166559,4.669177225,4.208195131
883,1.566275053,3.479337905,3.557336374
883,1.628879024,3.577846478,3.738758864
884,1.593535795,2.471714277,1.643179716
884,3.027825019,4.565042274,2.698591409
884,2.029721053,3.622278271,2.863898624
885,1.018146528,2.019478219,2.692419293
885,1.105673698,1.603256615,2.396263211
885,0.687689794,1.657397756,2.171002455
886,2.291732671,3.994696441,4.039036029
886,1.19742191,1.961903107,2.000771019
886,3.710823284,5.153031313,4.259257674
887,0.402435055,0.854402502,1.696423417
887,1.769403844,1.762974219,3.913755935
887,1.176102174,2.065345797,3.41721264
888,2.750354381,3.743989545,6.584376576
888,3.326285788,5.213817662,5.162274153
888,1.720399077,2.46248611,3.811765576
889,5.707207499,7.050042255,6.917428515
889,2.158521638,2.726756652,3.442112491
889,2.438915968,3.038861382,3.390830608
890,1.124773026,0.94964439,0.928507431
890,3.289506881,2.411782839,2.143065555
890,0.645061563,0.541273986,0.400874808
891,1.066072199,2.598296545,3.828809119
891,1.762663822,3.416489144,5.246022291
891,3.681698847,6.420877271,8.437953843
892,3.0149117,1.96596961,1.817825353
892,3.174790823,2.32920869,4.194142166
892,1.619381959,1.122398375,1.869164514
893,2.151130651,2.469804122,3.902517057
893,1.683981972,3.445809275,4.2767549
893,0.794892642,0.974859121,1.657917693
894,1.472706507,1.538443856,1.628187109
894,1.920388008,2.322650553,2.090500563
894,3.461880107,4.3469085,4.61662415
895,3.735354316,3.286362523,3.862713069
895,1.577249995,1.717811705,2.322523731
895,1.412514154,1.255225273,1.98503784
896,2.479512383,3.551884276,6.502985162
896,3.489520598,4.723117215,7.645298718
896,3.460652122,3.144229726,7.186364768
897,2.218403981,2.511783941,1.963910114
897,2.229151534,4.049573676,2.567527661
897,1.30709535,2.693115824,2.30086569
898,4.869283304,3.441347225,5.050040036
898,4.6273221,4.461055856,4.120185907
898,3.173825035,3.094913306,2.787504203
899,1.97086431,3.452272176,3.535324605
899,2.302247104,3.527722722,3.334256001
899,1.553453336,5.099311074,4.62333503
900,4.058975609,5.162191482,6.588675285
900,1.907505406,3.043349661,3.067531135
900,3.069795884,4.500770357,5.195558505
901,2.312543382,2.296329557,2.664756085
901,0.704645284,1.229396069,1.512722469
901,1.858859019,1.61703095,2.087012702
902,5.70015074,8.221634799,13.91326461
902,1.337634985,2.806045887,3.369440679
902,1.498317483,3.297800657,3.988303343
903,2.135097626,2.158587064,1.596225877
903,0.949947017,1.257187191,1.131957138
903,3.568044032,4.391925628,3.042301468
904,0.470247213,0.86299977,1.016840649
904,1.261564623,2.395546559,2.721140789
904,1.942688017,3.597455411,4.023915264
905,1.486461098,2.899685857,2.682153267
905,1.687360067,2.707476068,2.570324418
905,2.249002475,3.32920834,3.223854991
906,3.365336358,4.577500494,7.042808281
906,1.876865582,2.428509796,3.750777653
906,1.323557682,1.882102368,2.923629872
907,3.040628107,7.346256106,5.198358902
907,3.012578343,6.2265775,7.085200193
907,4.332160175,9.332749292,8.79049666
908,2.986708481,3.855336857,4.185371495
908,3.71186466,3.898445841,4.673594039
908,5.788672566,5.003983328,7.789809905
909,2.25412363,1.832690345,2.436681087
909,2.757543182,2.246911856,3.494891272
909,1.512122694,1.887521463,1.76027174
910,3.180120495,3.046797722,3.331222338
910,1.529951091,0.846607929,1.338217226
910,2.527256189,2.079545075,2.15147017
911,4.702150617,5.882590632,8.864090154
911,1.488772054,1.326517126,2.86721088
911,1.8272962,1.55077318,2.868987245
912,5.105271531,4.172315996,9.586281908
912,1.753536939,2.558922021,3.989019998
912,2.696220575,2.811524754,5.952815928
913,1.475862162,2.464485188,3.089497166
913,3.290352525,8.406154941,8.217546991
913,0.729380005,1.504645933,1.829846196
914,3.207636104,1.99655548,2.410453209
914,3.107866715,1.693127914,2.285476811
914,3.08763685,3.349459543,2.976483035
915,2.864874239,2.480446368,6.509529083
915,0.890581518,0.982521737,2.07341437
915,2.000652152,1.462959658,3.159167337
916,0.896310132,1.29123462,0.841817532
916,0.891688937,1.177806346,0.820977282
916,3.204630496,3.643199585,2.262359867
917,3.160138094,2.245924349,3.259716247
917,5.453611311,3.884649281,5.081396065
917,2.680191849,1.972601817,2.456549723
918,5.034672379,3.624769668,4.602813377
918,4.935725677,2.7081559,4.732345195
918,3.358473872,1.800888208,2.783389205
919,2.901037424,2.033983428,3.104456191
919,2.56700709,1.95310247,2.362619993
919,1.184015679,0.831156656,1.444371294
920,7.614512929,6.285077252,6.653519261
920,3.292269117,1.930316672,3.211050834
920,3.105604647,1.322092091,4.171760256
921,3.982142206,3.214232772,2.753914917
921,4.98124123,5.126420023,3.300362626
921,1.381940445,1.334920769,0.903841533
922,0.549272347,1.455045635,1.765152492
922,0.70126792,1.497530545,2.482640238
922,0.87017216,1.852409344,2.461017358
923,2.96641278,3.203144562,4.765954634
923,3.218753204,5.940746496,8.69613869
923,6.000992364,6.347670766,9.704995603
924,0.928927884,1.968820619,2.806746456
924,0.904169856,2.322084831,2.439884375
924,0.914621236,1.973092003,2.474430917
925,2.672510583,2.842893873,3.136292984
925,7.27273724,7.528686994,8.135397864
925,4.426380651,4.386571752,5.667677909
926,1.667921009,2.180339741,3.030783652
926,1.65253236,2.960182986,4.604273362
926,4.475867332,6.406140671,7.288648171
927,0.659309833,0.928069202,1.262456196
927,0.886273906,1.197551934,1.93915022
927,4.361574169,5.526656825,8.875194672
928,2.709001816,4.442605354,4.389642512
928,4.183371288,6.191540816,5.298446688
928,1.565633945,2.769925964,2.529441778
929,1.662731589,1.355145237,2.40523243
929,1.72722569,2.191053455,2.741506789
929,3.051651499,2.692746352,3.890077269
930,5.996924874,4.460726869,5.12045444
930,5.778349299,4.648774506,3.786571387
930,5.45091162,3.745818558,2.519383714
931,1.343380589,1.436839369,1.942184114
931,0.949514547,0.826232117,0.971277633
931,1.01814291,0.948058808,1.684924277
932,1.644212027,0.602921914,1.084449336
932,5.374552562,3.339538962,4.241118018
